	id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
gene-YER087W	gene-YER087W	106.991041170366	-2.04669451315225	0.613920713964789	-3.3338091818639	0.000856654047515705	0.00218639688471761
gene-YOR349W	gene-YOR349W	99.1065192844656	1.6589410610249	0.498156554798364	3.33016005720607	0.000867960754612428	0.00221428624330102
gene-YOR077W	gene-YOR077W	133.241730475439	1.69168345652929	0.508100989250283	3.32942366246013	0.000870259166210722	0.00221917988343031
gene-YPR171W	gene-YPR171W	219.485428652329	1.48646790802404	0.446637970965204	3.32812703947164	0.000874319865296212	0.00222766917981916
gene-YGR175C	gene-YGR175C	2249.00180312629	1.34486561252112	0.404092054798018	3.32811693908047	0.000874351566038325	0.00222766917981916
gene-YDR363W-A	gene-YDR363W-A	463.057144674893	-1.39419432714594	0.419068571596388	-3.32688829857829	0.000878215693860328	0.00223653796032406
gene-YGL222C	gene-YGL222C	156.321075803981	-1.62568627695102	0.489034734814	-3.32427568272698	0.000886485168329426	0.00225661313891795
gene-YML097C	gene-YML097C	125.753388440433	1.61848152877757	0.486936205097937	3.32380609992237	0.000887979127065918	0.00225943076054218
gene-YKR039W	gene-YKR039W	503.484797012676	-1.70534801747811	0.513503013280022	-3.32100878354175	0.000896927145617715	0.00228120424791747
gene-YHR195W	gene-YHR195W	389.407477567918	-1.60121128645069	0.482297883994589	-3.31996332471708	0.000900292746181473	0.00228876688129846
gene-YGR197C	gene-YGR197C	131.403915262279	-1.6082783427478	0.485213745814653	-3.3145770428403	0.000917818835900679	0.0023323067240541
gene-YHR156C	gene-YHR156C	193.283274334886	-1.54064437564793	0.464848407846568	-3.31429418632418	0.000918747885378771	0.00233365161312267
gene-YBR283C	gene-YBR283C	886.727763208466	1.32642231052141	0.400598233900496	3.31110374004015	0.000929287508169825	0.00235939590482265
gene-YLL022C	gene-YLL022C	203.148131053541	-1.72192702037496	0.520072471104604	-3.31093667910876	0.00092984246766441	0.00235977847119876
gene-YFL002C	gene-YFL002C	494.316181879202	1.39504641143748	0.421474985815603	3.30991508010351	0.000933242801654714	0.00236737863244614
gene-YDL019C	gene-YDL019C	615.259708438846	-1.3471502894027	0.407353118359602	-3.30708230448223	0.000942731889299165	0.00239041096344015
gene-YOR076C	gene-YOR076C	103.496857580349	1.63176019253432	0.493634362276508	3.30560495223444	0.000947716035918008	0.00240200542842094
gene-YIR011C	gene-YIR011C	890.073866404078	1.32918134363796	0.402134243648903	3.3053174770126	0.000948688724247229	0.00240342711954474
gene-YNL188W	gene-YNL188W	52.5381020012937	1.91243790912377	0.578733224298798	3.30452413794094	0.000951377830383034	0.00240919409802419
gene-YOR321W	gene-YOR321W	75.0499044464294	-1.8353288531283	0.555490734406013	-3.30397743733893	0.000953235036821895	0.00241285035122697
gene-YDR146C	gene-YDR146C	62.061349276236	-2.0775090808034	0.62885231982456	-3.30365177214101	0.000954342955370266	0.00241460764217436
gene-YLR107W	gene-YLR107W	249.969890489817	1.43572399462452	0.434633234863383	3.30330006879435	0.000955540795657923	0.00241659082506729
gene-YBR091C	gene-YBR091C	60.2669872800469	1.89576363803535	0.57393699154446	3.30308669063805	0.000956268203029412	0.00241738306673135
gene-YLR189C	gene-YLR189C	522.641410981026	-1.65069130676045	0.499789016774229	-3.30277627430561	0.000957327329943214	0.00241901282462275
gene-YER136W	gene-YER136W	674.65596708304	-1.48592966884936	0.449938421060036	-3.30251785421786	0.000958209876591136	0.00242019517510275
gene-YOR391C	gene-YOR391C	10.3082515078271	-6.07984039227028	1.84142672554308	-3.30170096259313	0.000961004652942439	0.00242620422111809
gene-YLR050C	gene-YLR050C	101.46582536405	-1.85058957068365	0.560575931335525	-3.30122908822499	0.000962622483133386	0.0024292379740811
gene-YKL054C	gene-YKL054C	782.378920339175	1.36936770858273	0.414865499364852	3.30075099201837	0.000964264217297715	0.00243232940205997
gene-YOR370C	gene-YOR370C	973.83057132464	1.34318384248	0.407033580067667	3.29993373582765	0.000967076598939535	0.00243836980907562
gene-YER179W	gene-YER179W	26.6724509817611	-2.79955095709437	0.848704100491435	-3.29861839417686	0.00097161897303901	0.00244876508878614
gene-YHR122W	gene-YHR122W	240.379071309703	1.62105788733047	0.49156480421559	3.29775011031812	0.000974628304548315	0.00245528934555396
gene-YLR067C	gene-YLR067C	122.083096421061	1.64264401287197	0.498551082015307	3.29483591978553	0.000984791629906543	0.00247768480334676
gene-YPL020C	gene-YPL020C	360.854511883741	-1.5947137032032	0.483984316753824	-3.29496979137517	0.000984322606547129	0.00247768480334676
gene-YGL010W	gene-YGL010W	132.610819708678	-1.66671359057702	0.505850110480247	-3.29487639924536	0.000984649787014383	0.00247768480334676
gene-YGL107C	gene-YGL107C	142.573043902779	1.75452736798939	0.53297283523988	3.29196396510474	0.000994903586969382	0.00250204749553653
gene-YBR207W	gene-YBR207W	521.233178865778	-1.41573561227328	0.430363047511122	-3.28963097659238	0.00100318855032144	0.00252179654101045
gene-YHR003C	gene-YHR003C	392.439440047435	1.38566540721546	0.421241708135384	3.2894781795209	0.0010037333891294	0.002522079979487
gene-YER170W	gene-YER170W	62.8951509071951	-2.42903792579751	0.738539093663779	-3.28897677406273	0.00100552320925212	0.00252549009139614
gene-YDL099W	gene-YDL099W	642.369984592141	-1.34751412788454	0.409763642084112	-3.28851559653001	0.00100717203945919	0.00252854330938636
gene-YDR533C	gene-YDR533C	970.42405662527	-1.35404191169473	0.411926388840094	-3.28709679296696	0.0010122603401241	0.00254022510976112
gene-YBR203W	gene-YBR203W	209.75238672379	-1.89532311628083	0.576876155955642	-3.28549394304758	0.0010180373117018	0.00255362431817939
gene-YDR320C	gene-YDR320C	334.118346581378	-1.47607898897268	0.449449059015749	-3.28419641639735	0.00102273617468632	0.00256430887098113
gene-YCL057W	gene-YCL057W	282.220125966437	-1.55300411757882	0.472898870477586	-3.28400893833902	0.00102341676501993	0.00256491354977301
gene-YDL065C	gene-YDL065C	608.353488697381	-1.41229415443735	0.430069979258595	-3.283870585136	0.00102391928912665	0.0025650716268808
gene-YLR394W	gene-YLR394W	138.542638526573	1.54366528287173	0.470200125851319	3.28299632008147	0.00102710006431092	0.00257193611127536
gene-YOR202W	gene-YOR202W	481.341325270091	1.3873619707359	0.422988334030068	3.27990599059236	0.00103841682288566	0.00259915908884373
gene-YNL300W	gene-YNL300W	199.256135711445	-2.52925073865337	0.771283153632635	-3.27927652346737	0.00104073602458172	0.00260384748199035
gene-YDR181C	gene-YDR181C	192.244414314064	-1.51661202685922	0.462673018020264	-3.27793488660452	0.00104569513999585	0.00261513390409416
gene-YDL052C	gene-YDL052C	172.72926669483	1.54679237392128	0.471949478959351	3.27745329294981	0.00104748058946486	0.00261847717375006
gene-YLL048C	gene-YLL048C	1043.60984860312	1.34495357331732	0.410406493397955	3.27712547182622	0.00104869755920299	0.00262039711175849
gene-YBL102W	gene-YBL102W	336.980321956634	-1.46585130014973	0.447368469597854	-3.27660843301586	0.00105061962046469	0.00262407647610286
gene-YMR281W	gene-YMR281W	94.4052290640311	-1.7130305266447	0.523514319765311	-3.27217510957989	0.00106723453346823	0.00266443454741405
gene-YMR020W	gene-YMR020W	505.713276578518	-1.54858791293987	0.473434963485743	-3.27096229128946	0.00107182201164906	0.00267474351517552
gene-YLR254C	gene-YLR254C	291.640021110719	-1.5276271705854	0.467145579446662	-3.27013084956277	0.00107497746666449	0.0026814715696242
gene-YMR255W	gene-YMR255W	685.169325907832	-1.36307966870995	0.417329211145496	-3.26619760205266	0.00109002158168707	0.00271783681004161
gene-YLL058W	gene-YLL058W	75.7470336448205	1.85899038331396	0.569305432659257	3.26536561337648	0.00109322866853744	0.0027246694014744
gene-YOR143C	gene-YOR143C	51.0733526885811	2.07048712665567	0.634286847228205	3.26427567543545	0.0010974432835262	0.00273400616557508
gene-YOR191W	gene-YOR191W	569.059491942819	-1.44303757958215	0.442265814297089	-3.26282867210893	0.00110306183069378	0.00274683101781552
gene-YLR412W	gene-YLR412W	190.102053478904	1.45559656530311	0.446743331242361	3.25823904579662	0.00112105928758496	0.00278926814221374
gene-YBL033C	gene-YBL033C	734.524042838941	1.36842383276352	0.419980330073787	3.25830457946232	0.00112080040870266	0.00278926814221374
gene-YBR013C	gene-YBR013C	37.1134606960795	2.18461053014223	0.670650948279051	3.25744791049372	0.00112418888958563	0.00279586303728646
gene-YGR251W	gene-YGR251W	158.125389793662	1.48328921550106	0.455410939303094	3.2570346636181	0.00112582683636036	0.00279874414132683
gene-YDR229W	gene-YDR229W	170.462860688938	-1.54562657067336	0.475086725581747	-3.25335667667989	0.00114050242511748	0.00283401986181809
gene-YJR156C	gene-YJR156C	19.0345738463029	-3.45232654070319	1.06153012492272	-3.25221720952527	0.00114508478324642	0.0028441956935359
gene-YBR257W	gene-YBR257W	202.358809904954	1.46411749440303	0.450271154829433	3.251635106312	0.00114743226859002	0.0028488141862016
gene-YAR014C	gene-YAR014C	521.554295114167	1.40619275469248	0.432870488572984	3.24852996869383	0.0011600298841379	0.00287886668100039
gene-YBL071C-B	gene-YBL071C-B	18.2584963254865	2.73307330283158	0.841746225216715	3.24690889124918	0.00116665730183905	0.00289377912021562
gene-YJL161W	gene-YJL161W	103.240131890798	-1.69241058942528	0.521252081650655	-3.24681790059409	0.00116703033218907	0.00289377912021562
gene-YLR089C	gene-YLR089C	463.135989943528	-1.34601026607812	0.414991761523761	-3.24346261992251	0.00118086304343445	0.0029268354923681
gene-YGR075C	gene-YGR075C	120.398324471433	1.58408320471377	0.488826309374641	3.24058499784985	0.00119284704195116	0.00295528360945202
gene-YJL138C	gene-YJL138C	1631.93563653799	1.28941199311507	0.397952072882469	3.24011880067749	0.00119479908624478	0.00295886392295747
gene-YDR354W	gene-YDR354W	62.8470092816534	1.79412976659732	0.553757658116349	3.23991865448904	0.00119563803640962	0.00295968584330915
gene-YER046W	gene-YER046W	81.9911643264635	-1.81185384989605	0.559303858024482	-3.23948033595853	0.00119747723181882	0.00296298202718376
gene-YOR362C	gene-YOR362C	809.061865453223	-1.41792237901326	0.437734550759054	-3.23922883527131	0.00119853371467262	0.00296433953073903
gene-YAR023C	gene-YAR023C	71.2383163445137	-1.81144054888158	0.559247106129168	-3.23907004440215	0.0011992011933446	0.00296473416584178
gene-YPL145C	gene-YPL145C	890.837791327147	1.28963878725408	0.398731147465287	3.23435677260793	0.00121917053477078	0.00301282743922822
gene-YNL038W	gene-YNL038W	146.752358851956	1.48647281543658	0.459692258713258	3.23362594705732	0.00122229428284456	0.00301926861149543
gene-YHR188C	gene-YHR188C	256.917095620399	-1.47229996721589	0.455842472920368	-3.22984376112116	0.00123857882956707	0.00305819992731938
gene-YBR112C	gene-YBR112C	264.457456992381	1.48341302969972	0.459381422362102	3.22915328633041	0.00124157327167819	0.00306429733056474
gene-YGL164C	gene-YGL164C	218.075521380306	-1.4936192730496	0.462943739972907	-3.22635159325627	0.00125379234361013	0.00309314704549973
gene-YMR315W	gene-YMR315W	298.290240560502	-1.43776571796608	0.445871814401898	-3.22461674303125	0.00126141414031673	0.00311063554585075
gene-YMR022W	gene-YMR022W	471.547326691075	-1.34625079873372	0.417642695185253	-3.22345108451272	0.00126655928401662	0.00312200445135346
gene-YMR083W	gene-YMR083W	1747.42016529349	-1.34749222230657	0.418148501021091	-3.22252075283322	0.00127067960486894	0.00313083868873786
gene-YFL013C	gene-YFL013C	499.050933922712	-1.33097345837116	0.413338264663596	-3.22005865935108	0.00128164368630996	0.00315652075822416
gene-YDL185W	gene-YDL185W	3143.11282620496	-1.27405579251636	0.395704040707164	-3.21971893498861	0.00128316336868545	0.00315893065500504
gene-YOR180C	gene-YOR180C	225.271760004858	-1.93087217833304	0.599857133167804	-3.21888675081055	0.00128689299223903	0.00316677672668602
gene-YOR293C-A	gene-YOR293C-A	8.37359461762851	4.84585345321045	1.50561377284911	3.21852359522491	0.00128852369091153	0.00316869422247921
gene-YHR207C	gene-YHR207C	414.349036278252	1.34881763784856	0.419086405826795	3.21847146339081	0.00128875793801022	0.00316869422247921
gene-YJR044C	gene-YJR044C	239.181259564438	-1.4971953962773	0.465770239220969	-3.21445053849181	0.00130694429118665	0.00321205634848694
gene-YBL036C	gene-YBL036C	587.044639705278	1.32425964915646	0.412020319067737	3.2140639378	0.00130870528138796	0.00321503060920099
gene-YBR007C	gene-YBR007C	108.308121693091	1.59489239723336	0.496353003728265	3.21322201186176	0.00131254788587702	0.0032231140134052
gene-YLR193C	gene-YLR193C	414.054702836618	-1.3800660147059	0.429560148064123	-3.21274219902701	0.00131474243767207	0.00322714533586705
gene-YAL032C	gene-YAL032C	153.725363619453	1.56805218416133	0.48963242761603	3.20250885301044	0.00136236112639729	0.00334262374728077
gene-YNR051C	gene-YNR051C	698.749094100812	1.43121013293391	0.446965186761523	3.20206176079106	0.0013644774025485	0.00334640949524184
gene-YOR033C	gene-YOR033C	99.7892096167414	1.77142103917977	0.553241719159724	3.2018934542215	0.00136527485385333	0.00334695897603608
gene-YMR231W	gene-YMR231W	118.709642401232	1.52799408062334	0.477392976008774	3.20070499025369	0.00137091814710777	0.00335938254604033
gene-YJR010W	gene-YJR010W	97.7919529077609	1.63132412558897	0.509713648802726	3.20047173431751	0.00137202826034446	0.00336069196627386
gene-YIL001W	gene-YIL001W	188.356581505996	1.43178095059449	0.447468479853396	3.19973588098	0.0013755357742418	0.00336787009825896
gene-YPL072W	gene-YPL072W	82.0495067470535	1.67203384607908	0.522821538318685	3.19809671854011	0.00138337874446456	0.00338565271758475
gene-YOL013C	gene-YOL013C	214.556346250565	-1.461011809387	0.456990835744691	-3.19702649399129	0.00138852172477721	0.0033968153007228
gene-YLR070C	gene-YLR070C	120.73260959444	-1.73106319356961	0.54162789000395	-3.19603776968905	0.00139328871781858	0.00340704911851992
gene-YHR061C	gene-YHR061C	39.6231488065023	2.17803082493415	0.681516191962089	3.19586071559589	0.00139414395039793	0.00340740826600733
gene-YFL010C	gene-YFL010C	257.185746109843	1.47166612065366	0.460505011595229	3.19576569982525	0.00139460310904429	0.00340740826600733
gene-YNCN0013W	gene-YNCN0013W	30.2620503335178	-2.54794302980552	0.797376174324599	-3.19540903258578	0.00139632792893427	0.00341019502978634
gene-YNL053W	gene-YNL053W	245.551937643878	1.40779401363957	0.440719684541942	3.19430709137203	0.0014016692805811	0.00342180827718605
gene-YGR221C	gene-YGR221C	56.2028406186196	-2.25081747900232	0.704672347189416	-3.19413339828035	0.00140251292605572	0.00342243643369032
gene-YJL186W	gene-YJL186W	297.914075821909	1.35618621194615	0.425129005268852	3.19005806505369	0.00142244211069714	0.00346961746767204
gene-YBR223C	gene-YBR223C	80.8736512970707	-1.88173642936949	0.589949276635702	-3.18965799924436	0.00142441251870682	0.00347297237748191
gene-YGL026C	gene-YGL026C	762.410079778988	1.31612451486461	0.412837481282977	3.18799666826394	0.00143262187220758	0.00349152979877898
gene-YPR127W	gene-YPR127W	609.630316195179	-1.35557766886358	0.425398959966896	-3.18660315711414	0.00143954142311587	0.00350692958544546
gene-YIR009W	gene-YIR009W	59.2290458172108	1.78397052001568	0.559919884203523	3.18611746134602	0.00144196040118036	0.00351135705535659
gene-YGL071W	gene-YGL071W	203.115387149558	1.41007953760089	0.442613045277917	3.18580654737707	0.00144351085547967	0.00351366674872178
gene-YKR013W	gene-YKR013W	655.729798101525	-1.84045478337719	0.577996771348095	-3.18419561251976	0.00145156884142566	0.00353180797307276
gene-YJL127C-B	gene-YJL127C-B	156.581941999613	-1.51654421537566	0.476362835382958	-3.18359053799081	0.0014546061532873	0.00353772338197415
gene-YGR140W	gene-YGR140W	85.59397321418	1.61827784986833	0.50896747309304	3.17953098266558	0.00147513598833492	0.0035861594185385
gene-YDR041W	gene-YDR041W	340.533324028652	-1.35936046690478	0.427826206804943	-3.17736605491432	0.00148619322593854	0.00361153616145014
gene-YML060W	gene-YML060W	70.0255906484751	2.39068762499053	0.75253709080931	3.17683693493365	0.00148890726244267	0.00361531988166892
gene-YDL030W	gene-YDL030W	140.28767052788	1.47135481711985	0.463153200646649	3.17682100666812	0.00148898903469798	0.00361531988166892
gene-YCR075C	gene-YCR075C	55.3163524283223	-1.99880730133486	0.629610116939341	-3.17467468764869	0.00150004569254624	0.00364065143758519
gene-YBR005W	gene-YBR005W	445.316325332363	-1.43053363125816	0.450767122938228	-3.17355361219234	0.00150585088365885	0.00365322178217652
gene-YGR124W	gene-YGR124W	1241.75157304149	1.33680064655306	0.421457997691161	3.17184785643254	0.00151472339890674	0.00367321997483119
gene-YLR414C	gene-YLR414C	748.315864874156	-1.35063114269769	0.425926210921148	-3.17104490887445	0.00151891659073165	0.00368185886216803
gene-YPL014W	gene-YPL014W	135.222613401817	-2.60986858413525	0.823272509252802	-3.17011506494242	0.00152378582652663	0.00369212862990284
gene-YPR101W	gene-YPR101W	731.387228690859	-2.22691309714932	0.702786704206231	-3.16868985116121	0.00153127703811829	0.00370874027862924
gene-YDR231C	gene-YDR231C	302.542376063502	-1.37559343954551	0.434765758598576	-3.16398753199792	0.00155623462134689	0.00376692822097777
gene-YGL093W	gene-YGL093W	97.1725204045911	-1.63165580240518	0.515706938030135	-3.16392059536309	0.0015565925764945	0.00376692822097777
gene-YBL059C-A	gene-YBL059C-A	144.430638371149	-1.7739000107277	0.56069011646777	-3.16377970402421	0.00155734626487637	0.00376719028101259
gene-YNR045W	gene-YNR045W	133.970678696748	-1.87743160807189	0.593518165563591	-3.16322518332548	0.00156031589985352	0.00377281023506421
gene-YLR176C	gene-YLR176C	108.423003947798	1.65372680398489	0.523059781680099	3.16164014498117	0.00156883306273236	0.00379183378350673
gene-YER039C	gene-YER039C	101.857621625544	-1.87571095411521	0.593942141140848	-3.15807016237698	0.00158817328774201	0.00383698985122108
gene-YDR011W	gene-YDR011W	666.551315596031	-1.57931449055315	0.500428792043178	-3.15592251218209	0.0015999135837137	0.00386375489786383
gene-YOR262W	gene-YOR262W	359.761744310754	1.37161934019352	0.434653422262566	3.15566212053186	0.00160134245231803	0.00386560624242362
gene-YGL044C	gene-YGL044C	187.630171993988	1.4267620809598	0.452168957577967	3.15537379788788	0.00160292595934973	0.00386782919583479
gene-YHL050C	gene-YHL050C	68.0384859480865	-1.77634576430018	0.563043097142636	-3.15490194856288	0.00160552052971096	0.00387248898013341
gene-YNCP0015C	gene-YNCP0015C	21.7702758123917	-2.93447081817328	0.931552275003579	-3.15008711471614	0.00163221785039185	0.00393525633735531
gene-YPR131C	gene-YPR131C	211.231087800922	1.43030940515652	0.454273144544013	3.14856694113456	0.00164073139984286	0.00395088662577672
gene-YER141W	gene-YER141W	876.938195274077	-1.26769961789827	0.402613611232413	-3.14867551054173	0.00164012201756509	0.00395088662577672
gene-YPL092W	gene-YPL092W	394.194306491795	-1.76118446663838	0.559330467930042	-3.14873686955788	0.00163977771159329	0.00395088662577672
gene-YDR289C	gene-YDR289C	346.315666288683	-1.362995137705	0.433774892922527	-3.14217157319068	0.00167699734568505	0.00403654989969634
gene-YLL031C	gene-YLL031C	166.720331603413	1.50673063273546	0.479801142103604	3.14032314748035	0.00168761567840078	0.00406043393026601
gene-YPR125W	gene-YPR125W	299.674339086584	1.86424051337736	0.595424716632838	3.13094243705527	0.00174246310696067	0.00418894446265628
gene-YBR024W	gene-YBR024W	157.389316544874	-1.54659953659402	0.493959969798416	-3.1310220081704	0.00174199105444508	0.00418894446265628
gene-YCL032W	gene-YCL032W	268.883171010001	-1.37576147110229	0.439555263540634	-3.12989420265493	0.0017486927069645	0.0042021899261226
gene-YNL254C	gene-YNL254C	179.594590198802	1.56287500485982	0.499464741521883	3.12909976407482	0.00175342764609251	0.00421183422643704
gene-YNR068C	gene-YNR068C	48.0527769689063	-2.02474274617238	0.647570710371929	-3.12667437508019	0.00176795624784119	0.00424498585711602
gene-YHR164C	gene-YHR164C	135.411849268487	-1.55775539116009	0.4984679764909	-3.12508619335253	0.00177752967127304	0.00426621738948222
gene-YGR084C	gene-YGR084C	183.231321185072	1.98151375446716	0.634152036364579	3.12466670583704	0.0017800662496166	0.0042705494036219
gene-YKR035W-A	gene-YKR035W-A	423.712058754061	-1.35795940709425	0.43465147185583	-3.12424895582701	0.00178259562789864	0.00427486059163697
gene-YIL166C	gene-YIL166C	124.106885621654	-2.19009768465267	0.701205461024176	-3.12333232752328	0.00178815717885362	0.00428643673633206
gene-YGR094W	gene-YGR094W	2255.61340310484	1.29191352974313	0.413674217962205	3.12302162824459	0.00179004593211209	0.00428868787303386
gene-YML057W	gene-YML057W	216.512555952776	-1.52124267779169	0.487119363075637	-3.12293616945685	0.00179056576093601	0.00428868787303386
gene-YJR055W	gene-YJR055W	104.856629004185	1.60908719608471	0.515316969549885	3.12251932531973	0.00179310333060209	0.00429300415944398
gene-YFL041W	gene-YFL041W	391.059571938565	-1.35504938972499	0.434044659698677	-3.12191236419241	0.00179680416252855	0.00430010081864663
gene-YOR141C	gene-YOR141C	450.423210945689	-1.30319747248445	0.417473550422537	-3.1216288341272	0.00179853533863432	0.00430247982442971
gene-YDL013W	gene-YDL013W	377.743903415741	1.42712299387839	0.457413790751329	3.1199824376398	0.00180861822893273	0.00432482777643603
gene-YLR058C	gene-YLR058C	2892.20287585898	1.59837885740377	0.512592845295725	3.1182231123059	0.00181945011712574	0.0043489477205827
gene-YNL097C	gene-YNL097C	237.614152865325	-1.40072128521916	0.449456157471586	-3.11648035505602	0.00183023874494052	0.00437294455760041
gene-YCR079W	gene-YCR079W	335.772710972197	-1.42642041538336	0.457795801918361	-3.11584424629069	0.00183419123041677	0.00438059501306983
gene-YOL093W	gene-YOL093W	221.63606772386	1.62069560279912	0.520419452973154	3.1142102654697	0.00184438000670987	0.00440312723892251
gene-YLR318W	gene-YLR318W	106.830264155854	1.63954644191611	0.526549289828498	3.11375681932858	0.00184721669838639	0.00440809643028673
gene-YER175C	gene-YER175C	251.432085544091	-1.3701330068482	0.440218702714248	-3.11239163261442	0.00185578132245531	0.00442491649475965
gene-YFL041W-A	gene-YFL041W-A	19.5248882044813	-2.94659182993037	0.946704509995558	-3.1124725812748	0.0018552724678898	0.00442491649475965
gene-YKR010C	gene-YKR010C	196.636513278969	1.38300710705145	0.444469975067975	3.11158724914982	0.00186084476118284	0.00443517797918506
gene-YML011C	gene-YML011C	128.410100110061	1.48425945527875	0.477054458729938	3.11129982776032	0.00186265709900398	0.00443768550485153
gene-YPL028W	gene-YPL028W	1770.59091042849	-1.3929723469301	0.447871108682642	-3.11020809318858	0.00186955582694021	0.00445230410520197
gene-YGL085W	gene-YGL085W	155.62217990367	1.41917159965163	0.456319151299937	3.11004172322982	0.00187060918599826	0.00445299584774546
gene-YFR011C	gene-YFR011C	440.656762043035	-1.57822295003442	0.507520004561468	-3.1096763395526	0.00187292449942986	0.00445668989122385
gene-YNR073C	gene-YNR073C	13.7510444907055	-4.10600891571733	1.32070590024957	-3.10895023255475	0.00187753341071918	0.00446583639705292
gene-YGR127W	gene-YGR127W	227.501089534854	-1.89144421474356	0.608457173576915	-3.10859054158963	0.00187982037950597	0.00446945480862581
gene-YDL064W	gene-YDL064W	395.446123009475	1.30231667024117	0.419469245468874	3.10467736147251	0.0019048668411129	0.00452716113663517
gene-YDL116W	gene-YDL116W	356.07305097085	1.30197910594307	0.419508056255523	3.10358546523368	0.00191191005295054	0.0045420508665333
gene-YBR035C	gene-YBR035C	780.220647113324	-1.24917678560941	0.402629548013002	-3.10254622834852	0.00191863579438191	0.0045561745857637
gene-YIL003W	gene-YIL003W	288.032676854103	1.32323008792251	0.426592696739972	3.10185827848122	0.00192310001825614	0.00456491858745875
gene-YHR146W	gene-YHR146W	1744.84768188695	-1.5040891860298	0.485044034035521	-3.10093327716233	0.00192911754438381	0.00457734110023102
gene-YOR236W	gene-YOR236W	97.5104147999534	1.6016823571257	0.517291113002979	3.09628817674367	0.0019595981448635	0.00464777503923943
gene-YPL135W	gene-YPL135W	3040.43796186385	-1.38907578564685	0.448704882722385	-3.09574475147014	0.00196319277817324	0.004654409523232
gene-YFR008W	gene-YFR008W	114.741304841583	-1.63518565900743	0.528389091137417	-3.09466203302476	0.00197037276309769	0.00466764034829594
gene-YIL029C	gene-YIL029C	112.373376752836	-1.72908140751644	0.558721474212356	-3.09471084846697	0.0019700485281029	0.00466764034829594
gene-YGL203C	gene-YGL203C	324.752201234214	1.41342585811944	0.457771675477919	3.08762191685147	0.00201764990454056	0.00477769675164432
gene-YOL114C	gene-YOL114C	24.0419648113944	-2.76697922426291	0.896781386773413	-3.085455680808	0.00203240510854598	0.00481068476017148
gene-YDR374W-A	gene-YDR374W-A	83.6379746159114	-1.66599769202384	0.53999831590008	-3.08519053294994	0.00203421793455882	0.00481302394974457
gene-YGL232W	gene-YGL232W	313.600482823679	1.33589107198766	0.433092361432111	3.08454082997505	0.00203866625216008	0.00482159437352446
gene-YDR392W	gene-YDR392W	132.33612282817	1.49397310810672	0.484429315316683	3.08398575575483	0.00204247374361574	0.00482864286815921
gene-YNL154C	gene-YNL154C	729.606552899114	1.25138684931183	0.405972580274635	3.0824417956141	0.00205309876591559	0.00485179655734791
gene-YGR044C	gene-YGR044C	31.2639303644341	-2.4385720426072	0.791712419655569	-3.08012351715802	0.00206914764951774	0.00488774375970662
gene-YGL237C	gene-YGL237C	238.082200944767	-1.38806829345433	0.450848029845245	-3.07879418688109	0.00207840211698661	0.00490761859095908
gene-YLR152C	gene-YLR152C	129.909139942129	-1.84547316000717	0.599742599361283	-3.07710868291258	0.00209019076483652	0.00493345875226477
gene-YHR151C	gene-YHR151C	88.812371362056	1.5595847828673	0.506903505751231	3.07668967598871	0.00209313085977718	0.00493840130497955
gene-YFR034C	gene-YFR034C	229.616841760136	1.3528859144604	0.439983387565744	3.07485680753855	0.00210603640126702	0.00496684221179621
gene-YER048C	gene-YER048C	509.119668114453	-1.27397844296797	0.414414351632205	-3.07416583897324	0.00211092054120529	0.00497635024192862
gene-YPR204W	gene-YPR204W	36.3514981337092	-2.47947199815652	0.806640264517959	-3.07382622368626	0.00211332493150011	0.00498000711552932
gene-YCR010C	gene-YCR010C	2513.6757753721	-4.82295275078734	1.56930249841543	-3.07330980206634	0.00211698587939307	0.00498662089508369
gene-YJL181W	gene-YJL181W	38.5184157639563	1.931643232388	0.628609102837239	3.07288460136751	0.00212000452059011	0.00499171697728296
gene-YPL080C	gene-YPL080C	21.5321915283288	2.4588190568798	0.800308786045884	3.07233795223989	0.00212389116385534	0.00499885190460631
gene-YER101C	gene-YER101C	393.521381140126	-1.50998954239869	0.491859291514522	-3.06996242309292	0.00214085704579544	0.00503675234837081
gene-YHR201C	gene-YHR201C	468.379370394694	1.28590013042866	0.419166697697792	3.06775356317968	0.00215674398682219	0.00507208487150729
gene-YEL001C	gene-YEL001C	249.799639974279	1.50349843414567	0.490285085800981	3.06657999129098	0.00216522865154355	0.00508998777247673
gene-YBR152W	gene-YBR152W	114.777029728769	1.55438266016564	0.50698623918984	3.0659267254463	0.00216996486575572	0.00509906800379072
gene-YPL137C	gene-YPL137C	464.825204382935	1.26678444353183	0.413277644116613	3.06521405540724	0.00217514259427713	0.00510917799710085
gene-YNL080C	gene-YNL080C	272.752358551699	1.47076570925935	0.48002460689328	3.0639381567919	0.00218444061793067	0.00512895409769161
gene-YHR043C	gene-YHR043C	152.7651101778	-1.70132236678072	0.555651696365097	-3.06185039640884	0.00219973364042191	0.00516278458349123
gene-YBR242W	gene-YBR242W	449.362936629464	1.40885866639492	0.460331894454312	3.0605280306832	0.00220947077793434	0.00518355342877924
gene-YDL103C	gene-YDL103C	192.036723807073	-1.66514814657352	0.544367180522077	-3.05886946559959	0.00222173933301133	0.00521024205977788
gene-YOL141W	gene-YOL141W	55.2310301375151	1.72688132173817	0.564606848269906	3.05855539483758	0.00222406956105018	0.00521361205937746
